seed,data,method,wandb_url,eta,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
24,baseline,"dro",(None),0.5,0.7457795431976166,0.47963340122199594,0.999031007751938,0.5492692914253997,0.4910358565737052,0.999009900990099,0.5079740444163938,0.4915225125267019,0.00099601593625498,0.46633663366336636,0.4653406177271114,0.002135830351629575,0.001953125,1.0,0.998046875,0.001953125,1.0,0.9981481481481481,0.0018518518518518823,0.9981481481481481
24,baseline,"dro",(None),1.0,0.4811320754716981,0.4786150712830957,0.48352713178294576,0.9930727345672452,0.4900398406374502,0.47227722772277225,0.017762612914677955,0.9637527167350881,0.0,0.9930693069306931,0.9930693069306931,0.0,0.0,1.0,1.0,0.0,1.0,0.012962962962962963,0.987037037037037,0.012962962962962963
25,baseline,"dro",(None),0.01,0.7562065541211519,0.5071283095723014,0.9932170542635659,0.5802229458206226,0.5207920792079208,0.9930278884462151,0.47223580923829434,0.5244485933046665,0.0,0.5029880478087649,0.5029880478087649,0.0,0.0,1.0,1.0,0.0,1.0,0.9861660079051383,0.013833992094861691,0.9861660079051383
25,baseline,"dro",(None),0.1,0.7562065541211519,0.5061099796334012,0.9941860465116279,0.5786894846001397,0.5207920792079208,0.9930278884462151,0.47223580923829434,0.5244485933046665,0.0,0.500996015936255,0.500996015936255,0.0,0.0,0.9979919678714859,0.9979919678714859,0.0,1.0,0.9881422924901185,0.011857707509881465,0.9881422924901185
25,baseline,"dro",(None),0.5,0.7586891757696127,0.5091649694501018,0.9961240310077519,0.5748710158367569,0.5227722772277228,0.9960159362549801,0.4732436590272573,0.5248633663366337,0.0019801980198019802,0.5,0.498019801980198,0.0039603960396039604,0.004132231404958678,1.0,0.9958677685950413,0.004132231404958678,1.0,0.9920948616600791,0.007905138339920903,0.9920948616600791
25,baseline,"dro",(None),1.0,0.7497517378351539,0.4969450101832994,0.9903100775193798,0.5748557784128326,0.5207920792079208,0.9800796812749004,0.4592876020669796,0.5313772840698704,0.0,0.4960159362549801,0.4960159362549801,0.0,0.0,0.9799196787148594,0.9799196787148594,0.0,1.0,0.9802371541501976,0.01976284584980237,0.9802371541501976
26,baseline,"dro",(None),0.01,0.7666335650446872,0.5244399185336049,0.997093023255814,0.5450282289643504,0.99712368168744,0.5190525231719877,0.47807115851545234,0.5205497900657531,0.48705656759348037,0.010298661174047374,0.476757906419433,0.02114469213490435,1.0,0.020964360587002098,0.9790356394129979,0.020964360587002098,0.9944237918215614,1.0,0.005576208178438624,0.9944237918215614
26,baseline,"dro",(None),0.1,0.7770605759682224,0.5458248472505092,0.997093023255814,0.5136857574685016,0.99712368168744,0.5406797116374872,0.45644397004995285,0.5422393646518261,0.48705656759348037,0.03192584963954686,0.4551307179539335,0.06554854561820349,1.0,0.0649895178197065,0.9350104821802935,0.0649895178197065,0.9944237918215614,1.0,0.005576208178438624,0.9944237918215614
26,baseline,"dro",(None),0.5,0.7601787487586892,0.5132382892057027,0.9951550387596899,0.5611230406722465,0.9942473633748802,0.5087538619979403,0.4854935013769399,0.5116974716141289,0.48801534036433364,0.0,0.48801534036433364,0.0,0.998019801980198,0.0,0.998019801980198,0.0,0.9907063197026023,1.0,0.009293680297397744,0.9907063197026023
26,baseline,"dro",(None),1.0,0.49652432969215493,0.5142566191446029,0.4796511627906977,0.9990062097086904,0.4851390220517737,0.5087538619979403,0.023614839946166533,0.9535829765430613,0.9990412272291467,0.0,0.9990412272291467,0.0,1.0,0.0,1.0,0.0,0.0018587360594795538,1.0,0.9981412639405205,0.0018587360594795538
17,baseline,"dro",(None),0.01,0.7418073485600795,0.4775967413441955,0.9932170542635659,0.5657931558037839,0.9929292929292929,0.4990234375,0.4939058554292929,0.5025770123346898,0.4808080808080808,0.0,0.4808080808080808,0.0,1.0,0.0,1.0,0.0,0.9865642994241842,1.0,0.013435700575815779,0.9865642994241842
17,baseline,"dro",(None),0.1,0.7418073485600795,0.4775967413441955,0.9932170542635659,0.5657931558037839,0.9929292929292929,0.4990234375,0.4939058554292929,0.5025770123346898,0.4808080808080808,0.0,0.4808080808080808,0.0,1.0,0.0,1.0,0.0,0.9865642994241842,1.0,0.013435700575815779,0.9865642994241842
17,baseline,"dro",(None),0.5,0.7398212512413108,0.47657841140529533,0.9903100775193798,0.5673495588131904,0.9888888888888889,0.4990234375,0.48986545138888893,0.5046304424157303,0.48282828282828283,0.0,0.48282828282828283,0.0,0.997867803837953,0.0,0.997867803837953,0.0,0.980806142034549,1.0,0.019193857965451033,0.980806142034549
17,baseline,"dro",(None),1.0,0.5774577954319762,0.13441955193482688,0.999031007751938,0.2614562582918986,0.5262626262626262,0.626953125,0.10069049873737379,0.839397086126058,0.0,0.1298828125,0.1298828125,0.0,0.0,0.2573099415204678,0.2573099415204678,0.0,1.0,0.9980430528375733,0.00195694716242667,0.9980430528375733
18,baseline,"dro",(None),0.01,0.7477656405163853,0.48676171079429736,0.9961240310077519,0.5648239634262823,0.996,0.5029585798816568,0.4930414201183432,0.5049784938570852,0.482,0.0,0.482,0.0,1.0,0.0,1.0,0.0,0.9923371647509579,1.0,0.007662835249042099,0.9923371647509579
18,baseline,"dro",(None),0.1,0.7477656405163853,0.48676171079429736,0.9961240310077519,0.5648239634262823,0.996,0.5029585798816568,0.4930414201183432,0.5049784938570852,0.482,0.0,0.482,0.0,1.0,0.0,1.0,0.0,0.9923371647509579,1.0,0.007662835249042099,0.9923371647509579
18,baseline,"dro",(None),0.5,0.746772591857001,0.4847250509164969,0.9961240310077519,0.5632833528458129,0.994,0.5029585798816568,0.4910414201183432,0.5059945471646446,0.48,0.0,0.48,0.0,0.99581589958159,0.0,0.99581589958159,0.0,0.9923371647509579,1.0,0.007662835249042099,0.9923371647509579
18,baseline,"dro",(None),1.0,0.5978152929493545,0.48676171079429736,0.7034883720930233,0.8039415098248828,0.694,0.5029585798816568,0.19104142011834313,0.7247241785038283,0.784,0.0,0.784,0.0,1.0,0.0,1.0,0.0,0.41379310344827586,1.0,0.5862068965517242,0.41379310344827586
19,baseline,"dro",(None),0.01,0.753227408142999,0.4969450101832994,0.997093023255814,0.5740305605018674,0.5147347740667977,0.9969879518072289,0.4822531777404312,0.5162898640186612,0.0,0.4929718875502008,0.4929718875502008,0.0,0.0,1.0,1.0,0.0,1.0,0.9940944881889764,0.0059055118110236116,0.9940944881889764
19,baseline,"dro",(None),0.1,0.753227408142999,0.4969450101832994,0.997093023255814,0.5740305605018674,0.5147347740667977,0.9969879518072289,0.4822531777404312,0.5162898640186612,0.0,0.4929718875502008,0.4929718875502008,0.0,0.0,1.0,1.0,0.0,1.0,0.9940944881889764,0.0059055118110236116,0.9940944881889764
19,baseline,"dro",(None),0.5,0.753227408142999,0.4969450101832994,0.997093023255814,0.5740305605018674,0.5147347740667977,0.9969879518072289,0.4822531777404312,0.5162898640186612,0.0,0.4929718875502008,0.4929718875502008,0.0,0.0,1.0,1.0,0.0,1.0,0.9940944881889764,0.0059055118110236116,0.9940944881889764
19,baseline,"dro",(None),1.0,0.5124131082423039,0.0,1.0,1.0,0.5147347740667977,0.5100401606425703,0.00469461342422739,0.9908795487292682,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
27,baseline,"dro",(None),0.01,0.7343594836146972,0.46130346232179226,0.9941860465116279,0.5422004492912796,0.9938962360122076,0.486905916585839,0.5069903194263685,0.48989612692311124,0.46083418107833163,0.005819592628516004,0.4550145884498156,0.012628387536051285,1.0,0.011214953271028037,0.9887850467289719,0.011214953271028037,0.9888059701492538,1.0,0.011194029850746245,0.9888059701492538
27,baseline,"dro",(None),0.1,0.7447864945382324,0.4816700610997963,0.9951550387596899,0.5106048206539956,0.9949135300101729,0.5063045586808923,0.4886089713292806,0.5088930277948028,0.4598168870803662,0.02521823472356935,0.43459865235679684,0.05484408126829352,1.0,0.048598130841121495,0.9514018691588785,0.048598130841121495,0.9906716417910447,1.0,0.009328358208955279,0.9906716417910447
27,baseline,"dro",(None),0.5,0.7303872889771599,0.45519348268839105,0.9922480620155039,0.5532675698018644,0.9918616480162767,0.481086323957323,0.5107753240589538,0.48503369892312664,0.46286876907426244,0.0,0.46286876907426244,0.0,1.0,0.0,1.0,0.0,0.9850746268656716,1.0,0.014925373134328401,0.9850746268656716
27,baseline,"dro",(None),1.0,0.6688182720953326,0.45621181262729127,0.8711240310077519,0.6499125086782257,0.8646998982706002,0.48205625606207564,0.3826436422085246,0.5574838820106122,0.590030518819939,0.0009699321047526673,0.5890605867151862,0.0016438676878825379,1.0,0.001869158878504673,0.9981308411214953,0.001869158878504673,0.7518656716417911,1.0,0.24813432835820892,0.7518656716417911
28,baseline,"dro",(None),0.01,0.7706057596822244,0.5305498981670062,0.999031007751938,0.5758688306346116,0.5315040650406504,0.9990291262135922,0.4675250611729418,0.5320205898851992,0.0010162601626016261,0.5058252427184466,0.504808982555845,0.0020091131813429457,0.0021645021645021645,1.0,0.9978354978354979,0.0021645021645021645,1.0,0.9980392156862745,0.0019607843137254832,0.9980392156862745
28,baseline,"dro",(None),0.1,0.7706057596822244,0.5305498981670062,0.999031007751938,0.5758688306346116,0.5315040650406504,0.9990291262135922,0.4675250611729418,0.5320205898851992,0.0010162601626016261,0.5058252427184466,0.504808982555845,0.0020091131813429457,0.0021645021645021645,1.0,0.9978354978354979,0.0021645021645021645,1.0,0.9980392156862745,0.0019607843137254832,0.9980392156862745
28,baseline,"dro",(None),0.5,0.7696127110228401,0.5285132382892057,0.999031007751938,0.5766407236016903,0.5304878048780488,0.9980582524271845,0.4675704475491357,0.5315198823194458,0.0,0.5048543689320388,0.5048543689320388,0.0,0.0,0.9980769230769231,0.9980769230769231,0.0,1.0,0.9980392156862745,0.0019607843137254832,0.9980392156862745
28,baseline,"dro",(None),1.0,0.5178748758689176,0.5305498981670062,0.5058139534883721,0.99900690359777,0.5315040650406504,0.5048543689320388,0.026649696108611565,0.9498598451799737,0.0010162601626016261,1.0,0.9989837398373984,0.0010162601626016261,0.0021645021645021645,1.0,0.9978354978354979,0.0021645021645021645,1.0,0.0,1.0,0.0
29,baseline,"dro",(None),0.01,0.7552135054617676,0.5,0.998062015503876,0.5609049088052255,0.9980430528375733,0.5050403225806451,0.4930027302569282,0.5060305977229601,0.48238747553816047,0.0,0.48238747553816047,0.0,1.0,0.0,1.0,0.0,0.9962335216572504,1.0,0.0037664783427495685,0.9962335216572504
29,baseline,"dro",(None),0.1,0.7552135054617676,0.5,0.998062015503876,0.5609049088052255,0.9980430528375733,0.5050403225806451,0.4930027302569282,0.5060305977229601,0.48238747553816047,0.0,0.48238747553816047,0.0,1.0,0.0,1.0,0.0,0.9962335216572504,1.0,0.0037664783427495685,0.9962335216572504
29,baseline,"dro",(None),0.5,0.7557100297914597,0.5,0.999031007751938,0.5601516419551762,0.9990215264187867,0.5050403225806451,0.4939812038381416,0.505534975198256,0.48140900195694714,0.0,0.48140900195694714,0.0,1.0,0.0,1.0,0.0,0.9981167608286252,1.0,0.0018832391713747842,0.9981167608286252
29,baseline,"dro",(None),1.0,0.5124131082423039,0.0,1.0,1.0,0.5195694716242661,0.5050403225806451,0.014529149043621015,0.9720361764169856,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
