seed,data,method,wandb_url,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_2.0,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0-colour_2.0,Accuracy_colour_1.0-colour_2.0,Accuracy_colour_0.0÷colour_1.0,Accuracy_colour_0.0÷colour_2.0,Accuracy_colour_1.0÷colour_2.0,prob_pos_colour_2.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0-colour_2.0,prob_pos_colour_1.0-colour_2.0,prob_pos_colour_0.0÷colour_1.0,prob_pos_colour_0.0÷colour_2.0,prob_pos_colour_1.0÷colour_2.0,TPR_colour_2.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0-colour_2.0,TPR_colour_1.0-colour_2.0,TPR_colour_0.0÷colour_1.0,TPR_colour_0.0÷colour_2.0,TPR_colour_1.0÷colour_2.0,TNR_colour_2.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0-colour_2.0,TNR_colour_1.0-colour_2.0,TNR_colour_0.0÷colour_1.0,TNR_colour_0.0÷colour_2.0,TNR_colour_1.0÷colour_2.0,eta
27,baseline,"dro",(None),0.5635935397039031,0.6741344195519349,0.6542713567839196,0.8547260424061028,0.3268101761252446,0.3473118279569892,0.9980392156862745,0.6712290395610299,0.6507273877292853,0.020501651831744627,0.327452239339636,0.3479941694657456,0.9409704761500851,0.9960861056751468,0.001075268817204301,0.32450980392156864,0.6715763017535781,0.3234345351043643,0.9950108368579424,0.32578489155976736,0.003313517201052529,0.0010794938420263219,1.0,0.003134796238244514,0.993993993993994,0.006006006006005982,0.9908591977557495,0.9968652037617555,0.993993993993994,0.00315373760524297,0.003134796238244514,0.005780346820809248,1.0,1.0,0.9942196531791907,0.0,0.9942196531791907,0.005780346820809248,1.0,0.005780346820809248,0.1
27,baseline,"dro",(None),0.6783310901749664,0.7138492871690427,0.6969849246231156,0.7462158523789107,0.410958904109589,0.6225806451612903,0.9970588235294118,0.5860999194198228,0.3744781783681215,0.21162174105170128,0.41217117226330463,0.6244171662384622,0.6600894314713606,0.9119373776908023,0.043010752688172046,0.3254901960784314,0.5864471816123709,0.2824794433902593,0.8689266250026303,0.35692165278128424,0.13214146910221533,0.04716415155290969,1.0,0.12539184952978055,0.993993993993994,0.006006006006005982,0.8686021444642135,0.8746081504702194,0.993993993993994,0.1261495042097188,0.12539184952978055,0.13005780346820808,1.0,0.9985443959243085,0.8684865924561005,0.0014556040756914523,0.869942196531792,0.1302473921030014,0.9985443959243085,0.13005780346820808,0.3
28,baseline,"dro",(None),0.6759757738896366,0.7352342158859471,0.6723618090452261,0.785875669336183,0.6800825593395253,0.998062015503876,0.329557157569516,0.66850485793436,0.31797945616435064,0.35052540177000935,0.3301970743803306,0.6814031079984371,0.48458404504531255,0.05779153766769866,0.3372093023255814,0.9989701338825953,0.6617608315570138,0.2794177646578827,0.9411785962148966,0.33755694078158716,0.17138180135938222,0.05785111657251072,0.17777777777777778,0.9971264367816092,1.0,0.002873563218390829,0.8193486590038314,0.8222222222222222,0.9971264367816092,0.1782901056676273,0.17777777777777778,1.0,0.9985380116959064,0.0015337423312883436,0.9970042693646181,0.0014619883040936088,0.9984662576687117,0.0015359879276738318,0.9985380116959064,0.0015337423312883436,0.01
27,baseline,"dro",(None),0.5531628532974427,0.675152749490835,0.6311557788944724,0.8226799631264728,0.32289628180039137,0.3279569892473118,0.9892156862745098,0.6663194044741185,0.6612586970271981,0.005060707446920443,0.3264164593026751,0.3315323379903449,0.9845689904077508,1.0,0.04946236559139785,0.32254901960784316,0.6774509803921569,0.27308665401644533,0.9505376344086022,0.32254901960784316,0.15334836748700853,0.04946236559139785,1.0,0.0219435736677116,0.978978978978979,0.02102102102102099,0.9570354053112674,0.9780564263322884,0.978978978978979,0.022414754697386387,0.0219435736677116,0.0,0.9361702127659575,0.9956331877729258,0.9956331877729258,0.05946297500696829,0.9361702127659575,0.0,0.9402762224710713,0.0,1.0
28,baseline,"dro",(None),0.7580753701211306,0.7790224032586558,0.7748743718592965,0.6249326775680547,0.7213622291021672,0.999031007751938,0.5386199794026777,0.4604110283492603,0.2776687786497708,0.1827422496994895,0.5391424042129616,0.7220619014873293,0.7466706152234545,0.1021671826625387,0.33624031007751937,0.7899073120494335,0.4536670019719142,0.23407312741498065,0.6877401293868949,0.42567058811639025,0.3038516786966569,0.12934072277095837,0.3142857142857143,0.9971264367816092,1.0,0.002873563218390829,0.6828407224958949,0.6857142857142857,0.9971264367816092,0.3151914368052697,0.3142857142857143,1.0,1.0,0.3128834355828221,0.6871165644171779,0.0,0.6871165644171779,0.3128834355828221,1.0,0.3128834355828221,0.1
28,baseline,"dro",(None),0.6887617765814267,0.7942973523421588,0.6768844221105528,0.7379001691584445,0.7110423116615067,0.999031007751938,0.3367662203913491,0.6622647873605889,0.2879886960904313,0.37427609127015754,0.3370928607603029,0.7117319744274248,0.4736233201149743,0.11764705882352941,0.33624031007751937,0.9907312049433573,0.6544908948658379,0.21859325125398996,0.8730841461198279,0.339386009444149,0.349889811832514,0.1187477069830011,0.3619047619047619,0.9971264367816092,1.0,0.002873563218390829,0.6352216748768473,0.638095238095238,0.9971264367816092,0.3629477151090984,0.3619047619047619,1.0,1.0,0.013803680981595092,0.9861963190184049,0.0,0.9861963190184049,0.013803680981595092,1.0,0.013803680981595092,0.3
29,baseline,"dro",(None),0.5582099596231493,0.6832993890020367,0.6653266331658292,0.859832784731468,0.9959758551307847,0.33098591549295775,0.34552845528455284,0.6649899396378269,0.6504473998462319,0.014542539791595088,0.33232323232323235,0.34692452985135913,0.9579121789560895,0.34507042253521125,1.0,0.0,0.6549295774647887,0.34507042253521125,1.0,0.34507042253521125,0.0,0.0,0.9941860465116279,1.0,0.0,0.005813953488372103,0.9941860465116279,1.0,0.9941860465116279,0.0,0.0,0.9984615384615385,0.0,1.0,0.9984615384615385,0.0015384615384614886,1.0,0.0,0.9984615384615385,0.0,0.01
28,baseline,"dro",(None),0.5366756393001346,0.639511201629328,0.6728643216080402,0.8631425282322224,0.32094943240454077,0.9341085271317829,0.329557157569516,0.604551369562267,0.6131590947272422,0.00860772516497521,0.35280392802047766,0.3435890189227034,0.9738809339525284,0.0,0.3003875968992248,0.9979402677651905,0.6975526708659657,0.3003875968992248,0.9979402677651905,0.30100759193926446,0.0,0.0,0.0,0.8879310344827587,1.0,0.11206896551724133,0.8879310344827587,1.0,0.8879310344827587,0.0,0.0,1.0,0.9985380116959064,0.003067484662576687,0.9954705270333297,0.0014619883040936088,0.9969325153374233,0.0030719758553476636,0.9985380116959064,0.003067484662576687,1.0
29,baseline,"dro",(None),0.6359353970390309,0.6934826883910387,0.7804020100502512,0.7994616918435777,0.9949698189134809,0.5613682092555332,0.3485772357723577,0.4336016096579477,0.6463925831411232,0.2127909734831755,0.564206268958544,0.3503395069339975,0.6209422443686802,0.3460764587525151,0.7686116700201208,0.01016260162601626,0.4225352112676057,0.3359138571264988,0.7584490683941045,0.450261780104712,0.02936519190773303,0.013222023581492359,0.9941860465116279,1.0,0.032362459546925564,0.005813953488372103,0.9618235869647024,0.9676375404530745,0.9941860465116279,0.03255171369632279,0.032362459546925564,0.9969230769230769,0.3458646616541353,1.0,0.6510584152689416,0.003076923076923088,0.6541353383458647,0.3469321451777592,0.9969230769230769,0.3458646616541353,0.1
29,baseline,"dro",(None),0.5804172274562585,0.6914460285132383,0.6914572864321608,0.8268255370004935,0.9949698189134809,0.38329979879275655,0.36077235772357724,0.6116700201207244,0.6341974611899037,0.02252744106917931,0.3852376137512639,0.36259628268679045,0.9412276209376267,0.3440643863179074,0.9476861167002012,0.009146341463414634,0.6036217303822937,0.3349180448544928,0.9385397752367866,0.3630573248407643,0.026583226358579376,0.00965123504738232,0.9912790697674418,1.0,0.02912621359223301,0.008720930232558155,0.9621528561752088,0.970873786407767,0.9912790697674418,0.029382455940551777,0.02912621359223301,0.9984615384615385,0.07819548872180451,1.0,0.920266049739734,0.0015384615384614886,0.9218045112781955,0.07831597483693827,0.9984615384615385,0.07819548872180451,0.3
30,baseline,"dro",(None),0.5777254374158816,0.6924643584521385,0.6864321608040201,0.8430177094818332,0.32548179871520344,0.9980879541108987,0.3719758064516129,0.6261121476592858,0.6726061553956952,0.04649400773640944,0.3726884037819799,0.32610532706523254,0.8750079792018478,0.0,0.34990439770554493,0.9455645161290323,0.5956601184234873,0.34990439770554493,0.9455645161290323,0.37004814768006455,0.0,0.0,0.0,0.9972677595628415,1.0,0.002732240437158473,0.9972677595628415,1.0,0.9972677595628415,0.0,0.0,1.0,0.9985294117647059,0.07976366322008863,0.9187657485446172,0.0014705882352941124,0.9202363367799113,0.07988113547814472,0.9985294117647059,0.07976366322008863,0.01
29,baseline,"dro",(None),0.566621803499327,0.7311608961303462,0.6618090452261306,0.8176522018671515,0.993963782696177,0.33400402414486924,0.3699186991869919,0.6599597585513077,0.6240450835091851,0.035914675042122646,0.3360323886639677,0.37216516902011126,0.9029119773586575,0.35110663983903423,0.9959758551307847,0.052845528455284556,0.6448692152917505,0.29826111138374967,0.9431303266755001,0.3525252525252526,0.15051133319356116,0.05305904574197257,1.0,1.0,0.14563106796116504,0.0,0.854368932038835,0.854368932038835,1.0,0.14563106796116504,0.14563106796116504,0.9923076923076923,0.006015037593984963,0.9896296296296296,0.9862926547137074,0.002678062678062698,0.9836145920356447,0.006061665792387947,0.9973011771461384,0.006078069425059655,1.0
30,baseline,"dro",(None),0.5733512786002691,0.6934826883910387,0.6603015075376885,0.8395418840555309,0.3715203426124197,0.9961759082217974,0.3175403225806452,0.6786355856411521,0.6246555656093777,0.05398002003177449,0.3187592873506285,0.37294652434989534,0.8547050757646185,0.0032119914346895075,0.3489483747609943,0.9969758064516129,0.6480274316906186,0.34573638332630474,0.9937638150169233,0.35000686325875263,0.009204775453932123,0.0032217345836319427,0.009966777408637873,0.994535519125683,0.9968253968253968,0.0022898776997137826,0.9845687417170452,0.986858619416759,0.997702829696147,0.010021539921872148,0.009998518737964745,1.0,0.9985294117647059,0.0029542097488921715,0.9955752020158137,0.0014705882352941124,0.9970457902511078,0.0029585605732646196,0.9985294117647059,0.0029542097488921715,0.1
30,baseline,"dro",(None),0.5767160161507402,0.6914460285132383,0.6618090452261306,0.8417156189631149,0.3758029978586724,0.997131931166348,0.3225806451612903,0.6745512860050578,0.6213289333076757,0.05322235269738207,0.32350848977824515,0.37688392690332817,0.8583769874092454,0.0,0.3489483747609943,0.9949596774193549,0.6460113026583606,0.3489483747609943,0.9949596774193549,0.3507160970242212,0.0,0.0,0.0,0.994535519125683,1.0,0.005464480874316946,0.994535519125683,1.0,0.994535519125683,0.0,0.0,1.0,0.9985294117647059,0.007385524372230428,0.9911438873924755,0.0014705882352941124,0.9926144756277696,0.007396401433161548,0.9985294117647059,0.007385524372230428,0.3
30,baseline,"dro",(None),0.6349259757738897,0.6710794297352343,0.7869346733668342,0.8034079545016006,0.32012847965738755,0.9770554493307839,0.5705645161290323,0.40649093320175167,0.6569269696733964,0.2504360364716447,0.5839632914588726,0.3276461738959172,0.5610732364313223,0.0,0.33078393881453155,0.7429435483870968,0.4121596095725652,0.33078393881453155,0.7429435483870968,0.44523428399459336,0.0,0.0,0.0,0.9426229508196722,0.9968253968253968,0.05420244600572466,0.9426229508196722,0.9968253968253968,0.9456249347394801,0.0,0.0,1.0,0.9985294117647059,0.37518463810930575,0.6233447736554001,0.0014705882352941124,0.6248153618906942,0.37573719280460666,0.9985294117647059,0.37518463810930575,1.0
