run,operation,started,time,status,label,a-background,a-binarize,a-black,a-color-correlation,a-colors,a-context-pcnt,a-data-pcnt,a-dataset,a-filter-labels,a-greyscale,a-input-noise,a-missing-s,a-padding,a-quant-level,a-rotate-data,a-scale,a-shift-data,a-subsample-context,a-subsample-train,a-test-pcnt,c-batch-size,c-cl-hidden-dims,c-enc-epochs,c-enc-lr,c-encoder,c-epochs,c-kl-weight,c-log-freq,c-method,c-val-freq,d-batch-size,d-batch-wise-hidden,d-batch-wise-loss,d-disc-hidden-dims,d-disc-lr,d-disc-reset-prob,d-disc-weight,d-early-stopping,d-elbo-weight,d-encode-batch-size,d-eval-epochs,d-eval-lr,d-eval-on-recon,d-evaluate,d-feat-attr,d-gamma,d-iters,d-kl-weight,d-log-freq,d-lr,d-nll-weight,d-num-disc-updates,d-num-discs,d-num-workers,d-oversample,d-pred-s-weight,d-pred-y-weight,d-recon-detach,d-recon-stability-weight,d-train-on-recon,d-use-inn,d-use-pretrained-enc,d-vae,d-val-freq,d-validate,d-vgg-weight,d-warmup-steps,d-weight-decay,d-zs-frac,data-split-seed,e-enc-init-chans,e-enc-levels,e-enc-out-dim,e-recon-loss,save-dir,seed,step,accuracy,accuracy_colour_0.0,accuracy_colour_0.0-colour_1.0,accuracy_colour_0.0/colour_1.0,accuracy_colour_1.0,context_acc_y=0_s=0,context_acc_y=0_s=1,context_acc_y=1_s=0,context_acc_y=1_s=1,context_accuracy,context_ari,context_nmi,enc_loss_reconstruction,enc_prior_loss,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,prob_pos_colour_1.0,renyi_preds_and_s,tnr,tnr_colour_0.0,tnr_colour_0.0-colour_1.0,tnr_colour_0.0/colour_1.0,tnr_colour_1.0,tpr,tpr_colour_0.0,tpr_colour_0.0-colour_1.0,tpr_colour_0.0/colour_1.0,tpr_colour_1.0,d-balanced-context,c-cl-hidden_dims,c-pseudo-labeler,test_acc_y=0_s=0,test_acc_y=0_s=1,test_acc_y=1_s=0,test_acc_y=1_s=1,test_accuracy,test_ari,test_nmi
be125a2e,no_cluster:train,2020-10-16 02:03:38,0:22:28,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=9,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,9,16,4,128,l2,cmnist/2digits/2colors/baseline,9,0,0.9717000126838684,0.9507899880409241,0.04219900071620941,0.9574999809265137,0.9929900169372559,,,,,,,,,,0.43898001313209534,0.04298799857497215,0.9108099937438965,0.4819599986076355,0.043122000992298126,0.9990299940109253,1.0,0.0019530999707058072,0.9980499744415283,0.9980499744415283,0.9429699778556824,0.8991900086402893,0.0884609967470169,0.9104300141334534,0.9876499772071838,False,,,,,,,,,
8248b175,no_cluster:train,2020-10-16 01:43:14,0:23:15,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=8,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,8,16,4,128,l2,cmnist/2digits/2colors/baseline,8,0,0.7894700169563293,0.5855600237846375,0.40946000814437866,0.5884900093078613,0.9950100183486938,,,,,,,,,,0.07319500297307968,0.41534000635147095,0.14982999861240387,0.4885300099849701,0.4624899923801422,0.9970899820327759,1.0,0.005836599972099066,0.994159996509552,0.994159996509552,0.5712800025939941,0.1500999927520752,0.8458099961280823,0.1507200002670288,0.9959099888801575,False,,,,,,,,,
2734ace0,no_cluster:train,2020-10-16 01:39:54,0:23:43,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=7,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,7,16,4,128,l2,cmnist/2digits/2colors/baseline,7,0,0.8267099857330322,0.6643400192260742,0.32378000020980835,0.6723300218582153,0.9881200194358826,,,,,,,,,,0.14741000533103943,0.3545700013637543,0.2936600148677826,0.5019800066947937,0.3784399926662445,0.9893400073051453,1.0,0.021441999822854996,0.9785599708557129,0.9785599708557129,0.6557999849319458,0.30515000224113464,0.6928300261497498,0.30577000975608826,0.9979900121688843,False,,,,,,,,,
15be9b13,no_cluster:train,2020-10-16 01:20:41,0:22:31,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=6,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,6,16,4,128,l2,cmnist/2digits/2colors/baseline,6,0,0.7969200015068054,0.5932199954986572,0.4057900011539459,0.5938100218772888,0.9990100264549255,,,,,,,,,,0.05383799970149994,0.4595099985599518,0.10487999767065048,0.5133500099182129,0.5092300176620483,1.0,1.0,0.0,1.0,1.0,0.5835000276565552,0.11687999963760376,0.8811900019645691,0.1171099990606308,0.9980800151824951,False,,,,,,,,,
72f95e0c,no_cluster:train,2020-10-16 01:17:16,0:22:36,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=5,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,5,16,4,128,l2,cmnist/2digits/2colors/baseline,5,0,0.8753700256347656,0.7534899711608887,0.24255000054836273,0.7564799785614014,0.9960500001907349,,,,,,,,,,0.22654999792575836,0.27741000056266785,0.44953998923301697,0.5039499998092651,0.2879500091075897,0.9970899820327759,1.0,0.005952400155365467,0.9940500259399414,0.9940500259399414,0.7474499940872192,0.4788999855518341,0.5191299915313721,0.47984999418258667,0.9980300068855286,False,,,,,,,,,
b9c4567e,no_cluster:train,2020-10-16 00:58:01,0:22:39,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=4,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,4,16,4,128,l2,cmnist/2digits/2colors/baseline,4,0,0.7482600212097168,0.5044400095939636,0.49055999517440796,0.5069699883460999,0.9950000047683716,,,,,,,,,,0.002961500082165003,0.4745599925518036,0.006201799958944321,0.4775199890136719,0.5565099716186523,0.9970899820327759,1.0,0.005725199822336435,0.9942700266838074,0.9942700266838074,0.4867599904537201,0.005940599832683802,0.989870011806488,0.005965599790215492,0.9958099722862244,False,,,,,,,,,
0f28e2b0,no_cluster:train,2020-10-16 00:54:43,0:22:32,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=3,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,3,16,4,128,l2,cmnist/2digits/2colors/baseline,3,0,0.7646499872207642,0.5123999714851379,0.48568999767303467,0.5133799910545349,0.9980900287628174,,,,,,,,,,0.0,0.48565998673439026,0.0,0.48565998673439026,0.5587199926376343,1.0,1.0,0.0,1.0,1.0,0.5173100233078003,0.0,0.9960799813270569,0.0,0.9960799813270569,False,,,,,,,,,
b9fcb18c,no_cluster:train,2020-10-16 00:34:10,0:23:50,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=2,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,2,16,4,128,l2,cmnist/2digits/2colors/baseline,2,0,0.924530029296875,0.8575800061225891,0.13077999651432037,0.867680013179779,0.9883599877357483,,,,,,,,,,0.3326599895954132,0.17655999958515167,0.6532700061798096,0.5092099905014038,0.1786399930715561,0.9893400073051453,1.0,0.021317999809980392,0.9786800146102905,0.9786800146102905,0.8564199805259705,0.7002099752426147,0.2978399991989136,0.7015799880027771,0.9980599880218506,False,,,,,,,,,
87ffe300,no_cluster:train,2020-10-16 00:32:38,0:22:04,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=1,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,,,,,,,,,,,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,1,16,4,128,l2,cmnist/2digits/2colors/baseline,1,0,0.8728899955749512,0.7399399876594543,0.2562299966812134,0.7427800297737122,0.9961699843406677,,,,,,,,,,0.2249699980020523,0.2649799883365631,0.45917999744415283,0.4899500012397766,0.275409996509552,0.9980599880218506,1.0,0.003752300050109625,0.9962499737739563,0.9962499737739563,0.7413399815559387,0.46382999420166016,0.532260000705719,0.4656499922275543,0.9960899949073792,False,,,,,,,,,
d0277940,ranking:train,2020-10-16 00:07:55,0:26:14,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=30,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,30,16,4,128,l2,cmnist/2digits/2colors/baseline,30,0,0.9895700216293335,0.9819599986076355,0.01508300006389618,0.9848700165748596,0.9970499873161316,0.9992899894714355,0.9940299987792969,0.9303500056266785,0.9968400001525879,0.9867299795150757,0.9718899726867676,0.9502000212669373,0.007158900145441294,0.00021734999609179795,0.46492999792099,0.026211999356746674,0.9466300010681152,0.4911400079727173,0.026235999539494514,0.9990299940109253,1.0,0.0019379999721422791,0.9980599880218506,0.9980599880218506,0.9796299934387207,0.962660014629364,0.033344000577926636,0.9665200114250183,0.9959999918937683,,,ranking,0.994189977645874,0.994189977645874,0.9377599954605103,0.9980000257492065,0.9816300272941589,0.95278000831604,0.938510000705719
da6a819a,ranking:train,2020-10-16 00:05:44,0:26:53,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=29,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,29,16,4,128,l2,cmnist/2digits/2colors/baseline,29,0,0.8723899722099304,0.7439500093460083,0.25310999155044556,0.7461400032043457,0.9970600008964539,0.9900400042533875,0.9839400053024292,0.887470006942749,0.9937700033187866,0.9749000072479248,0.9478700160980225,0.9118000268936157,0.005675800144672394,0.00021939999714959413,0.2389100044965744,0.24250000715255737,0.4962800145149231,0.4814099967479706,0.25227001309394836,0.9980599880218506,1.0,0.003766499925404787,0.9962300062179565,0.9962300062179565,0.7403299808502197,0.4826900064945221,0.5152699947357178,0.4836699962615967,0.9979599714279175,,,ranking,0.9960100054740906,0.9792799949645996,0.8370699882507324,0.995930016040802,0.9528300166130066,0.8819400072097778,0.8687700033187866
a76c7cab,ranking:train,2020-10-15 23:41:03,0:26:51,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=28,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,28,16,4,128,l2,cmnist/2digits/2colors/baseline,28,0,0.8639500141143799,0.7306900024414062,0.2605699896812439,0.7371299862861633,0.9912599921226501,0.9907100200653076,0.9914699792861938,0.9244300127029419,0.9880599975585938,0.9799699783325195,0.9543399810791016,0.9254699945449829,0.005555899813771248,0.0002550799981690943,0.20020000636577606,0.3036800026893616,0.3973200023174286,0.5038800239562988,0.3171299993991852,0.9961199760437012,1.0,0.007843099534511566,0.9921600222587585,0.9921600222587585,0.7250499725341797,0.4264099895954132,0.563979983329773,0.4305500090122223,0.9903799891471863,,,ranking,0.988510012626648,0.9980400204658508,0.8939399719238281,0.996150016784668,0.9711999893188477,0.928409993648529,0.9159200191497803
12626423,ranking:train,2020-10-15 23:38:18,0:27:24,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=27,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,27,16,4,128,l2,cmnist/2digits/2colors/baseline,27,0,0.7894700169563293,0.5935999751091003,0.4013200104236603,0.5966299772262573,0.9949100017547607,0.9916099905967712,0.9879500269889832,0.9740899801254272,0.9964200258255005,0.9900299906730652,0.976419985294342,0.9552500247955322,0.005044400226324797,0.0001945200056070462,0.11251000314950943,0.33917000889778137,0.249099999666214,0.4516800045967102,0.37839001417160034,0.9990299940109253,1.0,0.0018657000036910176,0.9981300234794617,0.9981300234794617,0.5692499876022339,0.21682000160217285,0.7742300033569336,0.21877999603748322,0.9910500049591064,,,ranking,0.9959700107574463,0.9869400262832642,0.9495300054550171,0.9932900071144104,0.9806399941444397,0.9491999745368958,0.9327200055122375
364cb90b,ranking:train,2020-10-15 23:14:37,0:26:24,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=26,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,26,16,4,128,l2,cmnist/2digits/2colors/baseline,26,0,0.9429000020027161,0.8877400159835815,0.10649999976158142,0.8928800225257874,0.9942499995231628,0.9956499934196472,0.9883400201797485,0.9207199811935425,0.9922400116920471,0.981689989566803,0.9610099792480469,0.9307299852371216,0.005539400037378073,0.00024585999199189246,0.3789899945259094,0.10519000142812729,0.7827500104904175,0.4841800034046173,0.10606999695301056,0.9970899820327759,1.0,0.0055761998519301414,0.9944199919700623,0.9944199919700623,0.8859500288963318,0.7714899778366089,0.22257000207901,0.7760999798774719,0.9940599799156189,,,ranking,0.997979998588562,0.9702600240707397,0.9287199974060059,0.9901000261306763,0.9721900224685669,0.9282299876213074,0.9048299789428711
d1e7af69,ranking:train,2020-10-15 23:11:45,0:26:32,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=25,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,25,16,4,128,l2,cmnist/2digits/2colors/baseline,25,0,0.9379299879074097,0.8841599822044373,0.10786999762058258,0.891260027885437,0.9920300245285034,0.9963300228118896,0.9840599894523621,0.9487800002098083,0.9898800253868103,0.9841899871826172,0.9634100198745728,0.937030017375946,0.00606440007686615,0.00018557999283075333,0.36337000131607056,0.13065999746322632,0.7355200052261353,0.4940199851989746,0.13200999796390533,0.9970899820327759,1.0,0.005928900092840195,0.9940699934959412,0.9940699934959412,0.875760018825531,0.7582600116729736,0.23170000314712524,0.7659500241279602,0.9899600148200989,,,ranking,0.9980999827384949,0.9861699938774109,0.9173600077629089,0.9859399795532227,0.9726899862289429,0.929639995098114,0.9140099883079529
47f0e7a9,ranking:train,2020-10-15 22:47:50,0:26:45,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=24,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,24,16,4,128,l2,cmnist/2digits/2colors/baseline,24,0,0.9717000126838684,0.9472100138664246,0.04882799834012985,0.950980007648468,0.9960399866104126,0.9985299706459045,0.9801700115203857,0.8794900178909302,0.994350016117096,0.9752900004386902,0.9510700106620789,0.9160699844360352,0.0052396999672055244,0.000291600008495152,0.4571700096130371,0.010154999792575836,0.9782699942588806,0.4673300087451935,0.010184000246226788,0.9970899820327759,1.0,0.005555599927902222,0.9944400191307068,0.9944400191307068,0.9450100064277649,0.8964800238609314,0.10138999670743942,0.8984000086784363,0.9978700280189514,,,ranking,0.9939000010490417,0.9870399832725525,0.8808599710464478,0.9978700280189514,0.9642500281333923,0.9076600074768066,0.8922799825668335
dbd215d7,ranking:train,2020-10-15 22:44:43,0:27:00,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=23,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,23,16,4,128,l2,cmnist/2digits/2colors/baseline,23,0,0.9637500047683716,0.929069995880127,0.06895499676465988,0.9309099912643433,0.9980300068855286,1.0,0.9940299987792969,0.9599499702453613,0.9969499707221985,0.9917200207710266,0.9805099964141846,0.9657700061798096,0.007470900192856789,0.00014006999845150858,0.42458000779151917,0.05321300029754639,0.8886299729347229,0.4777899980545044,0.05346599966287613,1.0,1.0,0.0,1.0,1.0,0.9256600141525269,0.8568500280380249,0.13902999460697174,0.8604000210762024,0.9958800077438354,,,ranking,1.0,0.9962000250816345,0.9254000186920166,0.9938300251960754,0.9791499972343445,0.9464600086212158,0.9367700219154358
bd207de4,ranking:train,2020-10-15 22:20:54,0:26:55,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=22,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,22,16,4,128,l2,cmnist/2digits/2colors/baseline,22,0,0.9493499994277954,0.9015399813652039,0.09268700331449509,0.9067699909210205,0.9942299723625183,0.9935299754142761,0.9815599918365479,0.8904600143432617,0.9938399791717529,0.9758899807929993,0.9475299715995789,0.914080023765564,0.004973200149834156,0.00019860999600496143,0.3835900127887726,0.10533999651670456,0.7845500111579895,0.48892998695373535,0.10610999912023544,0.9990299940109253,1.0,0.0018975000130012631,0.9980999827384949,0.9980999827384949,0.8971499800682068,0.795740008354187,0.1944900006055832,0.8035899996757507,0.9902300238609314,,,ranking,0.9960399866104126,0.988610029220581,0.8872299790382385,0.986329972743988,0.9662399888038635,0.9146599769592285,0.8939200043678284
49c6f094,ranking:train,2020-10-15 22:17:45,0:26:57,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=21,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,21,16,4,128,l2,cmnist/2digits/2colors/baseline,21,0,0.9791499972343445,0.9621899724006653,0.03384700044989586,0.9660199880599976,0.9960399866104126,0.9992799758911133,0.9898399710655212,0.9154899716377258,0.9953799843788147,0.9834100008010864,0.9661300182342529,0.9396299719810486,0.006198499817401171,0.00022621000243816525,0.45969998836517334,0.021964000537991524,0.9544000029563904,0.48166999220848083,0.022001000121235847,0.9961199760437012,1.0,0.007590100169181824,0.9924100041389465,0.9924100041389465,0.9613000154495239,0.9240000247955322,0.07599999755620956,0.9240000247955322,1.0,,,ranking,0.9960399866104126,0.9867200255393982,0.9440000057220459,0.9937800168991089,0.980139970779419,0.9477999806404114,0.9279699921607971
a3e25c26,ranking:train,2020-10-15 21:54:41,0:26:12,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=20,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,20,16,4,128,l2,cmnist/2digits/2colors/baseline,20,0,0.8996999859809875,0.8057199716567993,0.18928000330924988,0.8097699880599976,0.9950000047683716,0.9992700219154358,0.9897800087928772,0.917930006980896,0.9933800101280212,0.9828500151634216,0.9638400077819824,0.9359700083732605,0.005483100190758705,0.0002197599969804287,0.29980000853538513,0.17820000648498535,0.6272000074386597,0.4779999852180481,0.1828099936246872,0.9990299940109253,1.0,0.0019268000032752752,0.9980700016021729,0.9980700016021729,0.7953199744224548,0.6067900061607361,0.3849000036716461,0.6118699908256531,0.9916800260543823,,,ranking,0.9980499744415283,0.990369975566864,0.9101799726486206,0.9979199767112732,0.9741799831390381,0.9330199956893921,0.9174799919128418
94f1f5ae,ranking:train,2020-10-15 21:51:58,0:25:46,completed,save_dir=cmnist/2digits/2colors/baseline/ seed=19,False,True,True,1.0,2 4,0.66666666,1.0,cmnist,2 4,False,False,,2,8,False,0.0,False,0=0.7 1=0.6 2=0.4 3=1.0,0=1.0 1=0.4 2=0.0 3=1.0,0.2,256,,150,0.0003,ae,100,0.0001,50,pl_enc_no_norm,10,256,256 256,attention,256 256,0.0003,0.0003,0.1,30,100.0,1000,60,0.001,False,False,False,1.0,5000,0.01,150,0.0003,0.01,1,10,4,True,1.0,1.0,True,0,False,False,False,False,450,True,0,0,0,0.01,19,16,4,128,l2,cmnist/2digits/2colors/baseline,19,0,0.889769971370697,0.7848700284957886,0.21211999654769897,0.7872400283813477,0.9969900250434875,0.9965100288391113,0.983020007610321,0.9314000010490417,0.991320013999939,0.9823499917984009,0.9586600065231323,0.9356300234794617,0.006928300019353628,0.00027111999224871397,0.27013999223709106,0.22082999348640442,0.5502200126647949,0.4909600019454956,0.2275400012731552,0.9980599880218506,1.0,0.0039369999431073666,0.9960600137710571,0.9960600137710571,0.7759699821472168,0.5566800236701965,0.44126999378204346,0.5578200221061707,0.99795001745224,,,ranking,1.0,0.9783499836921692,0.9412999749183655,0.9958999752998352,0.9791499972343445,0.9455299973487854,0.9341800212860107
