approach,Seed,data,method,wandb_url,cluster_test_acc,cluster_context_acc,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_sens_1,Accuracy_sens_0,Accuracy_sens_0-sens_1,Accuracy_sens_0/sens_1,prob_pos_sens_1,prob_pos_sens_0,prob_pos_sens_0-sens_1,prob_pos_sens_0/sens_1,TPR_sens_1,TPR_sens_0,TPR_sens_0-sens_1,TPR_sens_0/sens_1,TNR_sens_1,TNR_sens_0,TNR_sens_0-sens_1,TNR_sens_0/sens_1
0.01,95,train,DRO,(None),n/a,n/a,0.839622642,0.678207739,0.993217054,0.347824099,0.692307692,0.992907801,0.300600109,0.697252747,0.173320351,0.501519757,0.328199406,0.345590275,0.360323887,1,0.639676113,0.360323887,1,0.985971944,0.014028056,0.985971944
0.01,96,train,DRO,(None),n/a,n/a,0.970705065,0.945010183,0.995155039,0.068019486,0.944672131,0.995183044,0.050510913,0.9492446,0.428278689,0.496146435,0.067867747,0.86321025,0.887234043,0.998046875,0.110812832,0.888970313,0.998023715,0.992395437,0.005628278,0.994360577
0.01,97,train,DRO,(None),n/a,n/a,0.976166832,0.952138493,0.999031008,0.0740914,0.999012833,0.953046953,0.04596588,0.953988699,0.50148075,0.427572428,0.073908323,0.852619821,1,0.901052632,0.098947368,0.901052632,0.998023715,1,0.001976285,0.998023715
0.01,98,train,DRO,(None),n/a,n/a,0.895233366,0.791242363,0.994186047,0.245518196,0.792719919,0.994146341,0.201426422,0.797387554,0.266936299,0.506341463,0.239405164,0.527186333,0.562899787,1,0.437100213,0.562899787,1,0.98828125,0.01171875,0.98828125
0.01,99,train,DRO,(None),n/a,n/a,0.947368421,0.896130346,0.996124031,0.150181008,0.996124031,0.896130346,0.099993685,0.899617235,0.511627907,0.362525458,0.149102449,0.708572487,1,0.777292576,0.222707424,0.777292576,0.992125984,1,0.007874016,0.992125984
0.01,100,train,DRO,(None),n/a,n/a,0.977656405,0.958248473,0.996124031,0.05103615,0.994892748,0.961352657,0.033540091,0.966287732,0.495403473,0.444444444,0.050959028,0.897136312,0.997925311,0.92,0.077925311,0.921912682,0.99195171,1,0.00804829,0.99195171
0.1,1,train,DRO,(None),n/a,n/a,0.96673287,0.934826884,0.997093023,0.080292991,0.996969697,0.9375,0.059469697,0.940349544,0.497979798,0.41796875,0.080011048,0.839328727,1,0.869918699,0.130081301,0.869918699,0.994,1,0.006,0.994
0.1,2,train,DRO,(None),n/a,n/a,0.868421053,0.736252546,0.994186047,0.271524876,0.993993994,0.744827586,0.249166408,0.749328055,0.493493493,0.232512315,0.260981178,0.471155787,1,0.476767677,0.523232323,0.476767677,0.98828125,1,0.01171875,0.98828125
0.1,3,train,DRO,(None),n/a,n/a,0.980635551,0.964358452,0.996124031,0.019118557,0.965104686,0.996043521,0.030938835,0.96893827,0.462612164,0.481701286,0.019089122,0.960371452,0.929859719,1,0.070140281,0.929859719,1,0.992424242,0.007575758,0.992424242
0.1,4,train,DRO,(None),n/a,n/a,0.990566038,0.981670061,0.999031008,0.00120267,0.99795501,0.983590734,0.014364277,0.985606288,0.478527607,0.47972973,0.001202122,0.997494167,0.997863248,0.96692607,0.030937178,0.968996576,0.998039216,1,0.001960784,0.998039216
0.1,5,train,DRO,(None),n/a,n/a,0.976663357,0.954175153,0.998062016,0.083539756,0.955357143,0.998011928,0.042654786,0.957260245,0.424603175,0.507952286,0.083349112,0.835911534,0.904862579,1,0.095137421,0.904862579,1,0.995975855,0.004024145,0.995975855
0.1,6,train,DRO,(None),n/a,n/a,0.766633565,0.525458248,0.996124031,0.572703826,0.528816987,0.996097561,0.467280574,0.530888748,0.003033367,0.504390244,0.501356877,0.006013929,0.006396588,1,0.993603412,0.006396588,1,0.9921875,0.0078125,0.9921875
0.1,7,train,DRO,(None),n/a,n/a,0.884309831,0.771894094,0.99127907,0.22715732,0.781157998,0.989949749,0.208791751,0.789088536,0.271835132,0.492462312,0.220627179,0.551991749,0.554,0.997925311,0.443925311,0.555151767,1,0.98245614,0.01754386,0.98245614
0.1,8,train,DRO,(None),n/a,n/a,0.961271102,0.927698574,0.993217054,0.083992033,0.992907801,0.930866602,0.0620412,0.937515649,0.498480243,0.414800389,0.083679854,0.83213005,1,0.857142857,0.142857143,0.857142857,0.986055777,1,0.013944223,0.986055777
0.1,9,train,DRO,(None),n/a,n/a,0.819265144,0.635437882,0.994186047,0.378204335,0.994323557,0.625914316,0.368409242,0.629487566,0.479659413,0.128526646,0.351132768,0.267953974,1,0.255717256,0.744282744,0.255717256,0.989208633,1,0.010791367,0.989208633
0.1,10,train,DRO,(None),n/a,n/a,0.953326713,0.908350305,0.996124031,0.101543393,0.913294798,0.995901639,0.082606842,0.917053212,0.395953757,0.49692623,0.100972472,0.796805911,0.820359281,1,0.179640719,0.820359281,1,0.991919192,0.008080808,0.991919192
0.1,11,train,DRO,(None),n/a,n/a,0.970705065,0.941955193,0.998062016,0.088188274,0.943731491,0.998001998,0.054270507,0.945620843,0.416584403,0.504495504,0.087911102,0.825744529,0.881002088,1,0.118997912,0.881002088,1,0.995983936,0.004016064,0.995983936
0.1,12,train,DRO,(None),n/a,n/a,0.944885799,0.890020367,0.997093023,0.153289386,0.895145631,0.99695122,0.101805588,0.897883079,0.361165049,0.513211382,0.152046334,0.703735461,0.775,1,0.225,0.775,1,0.993775934,0.006224066,0.993775934
0.1,13,train,DRO,(None),n/a,n/a,0.886792453,0.773930754,0.994186047,0.256822152,0.994140625,0.775757576,0.218383049,0.780329821,0.502929688,0.253535354,0.249394334,0.504116897,1,0.530655391,0.469344609,0.530655391,0.988349515,1,0.011650485,0.988349515
0.1,14,train,DRO,(None),n/a,n/a,0.977159881,0.957230143,0.996124031,0.040247143,0.996116505,0.957317073,0.038799432,0.961049303,0.488349515,0.448170732,0.040178783,0.917725355,1,0.913043478,0.086956522,0.913043478,0.992467043,1,0.007532957,0.992467043
0.1,15,train,DRO,(None),n/a,n/a,0.856504469,0.711812627,0.994186047,0.264199105,0.994017946,0.72007913,0.273938817,0.724412605,0.476570289,0.224530168,0.252040121,0.47113757,1,0.445098039,0.554901961,0.445098039,0.988700565,1,0.011299435,0.988700565
0.1,16,train,DRO,(None),n/a,n/a,0.959781529,0.921588595,0.996124031,0.077493449,0.99609375,0.922222222,0.073871528,0.92583878,0.489257813,0.412121212,0.0771366,0.842339563,1,0.841237113,0.158762887,0.841237113,0.992409867,1,0.007590133,0.992409867
0.1,17,train,DRO,(None),n/a,n/a,0.849553128,0.693482688,0.998062016,0.287527362,0.695431472,0.997084548,0.301653076,0.697464897,0.2,0.472303207,0.272303207,0.42345679,0.39637827,0.997938144,0.601559875,0.397197233,1,0.996323529,0.003676471,0.996323529
0.1,18,train,DRO,(None),n/a,n/a,0.865938431,0.731160896,0.994186047,0.321355047,0.994053518,0.737313433,0.256740085,0.741724081,0.513379584,0.204975124,0.308404459,0.399266217,1,0.438297872,0.561702128,0.438297872,0.987927565,1,0.012072435,0.987927565
0.1,19,train,DRO,(None),n/a,n/a,0.809334657,0.612016293,0.997093023,0.435181038,0.620139581,0.997032641,0.37689306,0.621985235,0.099700897,0.49851632,0.398815423,0.199995252,0.207900208,1,0.792099792,0.207900208,1,0.994117647,0.005882353,0.994117647
0.1,20,train,DRO,(None),n/a,n/a,0.925521351,0.849287169,0.998062016,0.111530547,0.853439681,0.997032641,0.14359296,0.85597968,0.359920239,0.46983185,0.10991161,0.766061815,0.710629921,0.997890295,0.287260374,0.71213231,1,0.996275605,0.003724395,0.996275605
0.1,21,train,DRO,(None),n/a,n/a,0.936444886,0.874745418,0.995155039,0.144815848,0.995210728,0.873195876,0.122014852,0.877397974,0.498084291,0.354639175,0.143445116,0.712006344,1,0.736616702,0.263383298,0.736616702,0.990548204,1,0.009451796,0.990548204
0.1,22,train,DRO,(None),n/a,n/a,0.937934459,0.879837067,0.993217054,0.115180112,0.884466019,0.993902439,0.10943642,0.889892191,0.376699029,0.490853659,0.114154629,0.767436531,0.766336634,1,0.233663366,0.766336634,0.998095238,0.98816568,0.009929558,0.990051493
0.1,23,train,DRO,(None),n/a,n/a,0.976166832,0.953156823,0.998062016,0.060822234,0.998044966,0.95358224,0.044462726,0.955450178,0.495601173,0.434914228,0.060686945,0.877548827,1,0.903563941,0.096436059,0.903563941,0.996138996,1,0.003861004,0.996138996
0.1,24,train,DRO,(None),n/a,n/a,0.920059583,0.84114053,0.995155039,0.154792025,0.99501992,0.845544554,0.149475366,0.849776509,0.489043825,0.336633663,0.152410161,0.688350709,1,0.685483871,0.314516129,0.685483871,0.99034749,1,0.00965251,0.99034749
0.1,25,train,DRO,(None),n/a,n/a,0.809831182,0.618126273,0.992248062,0.395058613,0.614594039,0.992315082,0.377721043,0.619353722,0.117163412,0.481268012,0.364104599,0.243447329,0.233128834,1,0.766871166,0.233128834,1,0.98540146,0.01459854,0.98540146
0.1,26,train,DRO,(None),n/a,n/a,0.979642502,0.963340122,0.995155039,0.060010397,0.993969849,0.965652601,0.028317249,0.971510958,0.502512563,0.442590775,0.059921788,0.880755643,0.997983871,0.927983539,0.070000332,0.929858253,0.98997996,1,0.01002004,0.98997996
0.1,27,train,DRO,(None),n/a,n/a,0.796921549,0.587576375,0.996124031,0.426543776,0.612440191,0.995872033,0.383431842,0.614978804,0.102392344,0.489164087,0.386771742,0.209321059,0.208984375,1,0.791015625,0.208984375,1,0.991983968,0.008016032,0.991983968
0.1,28,train,DRO,(None),n/a,n/a,0.940913605,0.881873727,0.997093023,0.163683715,0.885572139,0.996035679,0.11046354,0.889096805,0.350248756,0.512388503,0.162139747,0.683560919,0.753747323,0.998058252,0.244310929,0.755213758,1,0.993927126,0.006072874,0.993927126
0.1,29,train,DRO,(None),n/a,n/a,0.977656405,0.959266802,0.995155039,0.031096,0.994163424,0.960446247,0.033717177,0.966084875,0.48540856,0.454361055,0.031047506,0.936038405,0.997979798,0.919917864,0.078061934,0.921780046,0.990619137,1,0.009380863,0.990619137
0.1,30,train,DRO,(None),n/a,n/a,0.757696127,0.50610998,0.997093023,0.586786569,0.528210117,0.996957404,0.468747287,0.529822152,0,0.507099391,0.507099391,0,0,1,1,0,1,0.993865031,0.006134969,0.993865031
0.1,31,train,DRO,(None),n/a,n/a,0.836643496,0.67107943,0.994186047,0.341663943,0.68707483,0.992893401,0.305818571,0.691992543,0.172983479,0.494416244,0.321432765,0.349874183,0.356,0.997925311,0.641925311,0.356740125,1,0.988071571,0.011928429,0.988071571
0.1,32,train,DRO,(None),n/a,n/a,0.935948361,0.873727088,0.995155039,0.114531172,0.875875876,0.995073892,0.119198016,0.880211895,0.371371371,0.484729064,0.113357693,0.766142158,0.749494949,1,0.250505051,0.749494949,1,0.990530303,0.009469697,0.990530303
0.1,33,train,DRO,(None),n/a,n/a,0.779543198,0.558044807,0.990310078,0.537056825,0.550363448,0.989533777,0.43917033,0.556184599,0.02596054,0.507136061,0.481175521,0.051190483,0.054585153,0.998091603,0.94350645,0.054689522,1,0.981024668,0.018975332,0.981024668
0.1,34,train,DRO,(None),n/a,n/a,0.967229394,0.936863544,0.996124031,0.08056598,0.940254652,0.994964753,0.054710101,0.945013026,0.419196866,0.499496475,0.08029961,0.839238887,0.875255624,0.997971602,0.122715979,0.877034599,1,0.992,0.008,0.992
0.1,35,train,DRO,(None),n/a,n/a,0.878848064,0.754582485,0.997093023,0.274633598,0.997008973,0.761622156,0.235386817,0.763907023,0.502492522,0.237388724,0.265103798,0.472422401,1,0.498960499,0.501039501,0.498960499,0.994023904,1,0.005976096,0.994023904
0.1,36,train,DRO,(None),n/a,n/a,0.901688183,0.805498982,0.993217054,0.19031969,0.814382896,0.992893401,0.178510505,0.820211812,0.305150632,0.491370558,0.186219927,0.621019364,0.621782178,1,0.378217822,0.621782178,1,0.986220472,0.013779528,0.986220472
0.1,37,train,DRO,(None),n/a,n/a,0.979145978,0.961303462,0.996124031,0.028086563,0.963110668,0.995054402,0.031943734,0.9678975,0.45663011,0.484668645,0.028038535,0.942149063,0.925252525,0.997946612,0.072694087,0.927156337,1,0.992366412,0.007633588,0.992366412
0.1,38,train,DRO,(None),n/a,n/a,0.92999007,0.864562118,0.992248062,0.129211665,0.869094488,0.991983968,0.12288948,0.876117474,0.362204724,0.48997996,0.127775236,0.739223548,0.734530938,1,0.265469062,0.734530938,1,0.984526112,0.015473888,0.984526112
0.1,39,train,DRO,(None),n/a,n/a,0.841112214,0.678207739,0.996124031,0.34708102,0.69140625,0.995959596,0.304553346,0.694211144,0.171875,0.498989899,0.327114899,0.34444585,0.357723577,1,0.642276423,0.357723577,1,0.992,0.008,0.992
0.1,40,train,DRO,(None),n/a,n/a,0.981132075,0.962321792,0.999031008,0.067291146,0.963474827,0.999000999,0.035526172,0.964438302,0.436327739,0.503496503,0.067168764,0.866595371,0.922755741,1,0.077244259,0.922755741,1,0.997991968,0.002008032,0.997991968
0.1,41,train,DRO,(None),n/a,n/a,0.885799404,0.770875764,0.995155039,0.249856901,0.993865031,0.783783784,0.210081247,0.788621955,0.503067485,0.260617761,0.242449724,0.518057256,0.99795082,0.546558704,0.451392115,0.547681002,0.989795918,1,0.010204082,0.989795918
0.1,42,train,DRO,(None),n/a,n/a,0.965243297,0.929735234,0.999031008,0.088004258,0.930824008,0.998060136,0.067236128,0.93263319,0.408952187,0.496605238,0.08765305,0.823495518,0.855319149,0.998046875,0.142727726,0.856992963,1,0.998073218,0.001926782,0.998073218
0.1,43,train,DRO,(None),n/a,n/a,0.929493545,0.858452138,0.997093023,0.117950551,0.86345776,0.996987952,0.133530191,0.866066394,0.362475442,0.478915663,0.116440221,0.756866961,0.726377953,1,0.273622047,0.726377953,1,0.994252874,0.005747126,0.994252874
0.1,44,train,DRO,(None),n/a,n/a,0.936444886,0.874745418,0.995155039,0.147040465,0.995054402,0.877367896,0.117686505,0.881728572,0.50148368,0.355932203,0.145551476,0.709758299,1,0.74375,0.25625,0.74375,0.990176817,1,0.009823183,0.990176817
0.1,45,train,DRO,(None),n/a,n/a,0.785998014,0.565173116,0.996124031,0.461821069,0.583007813,0.995959596,0.412951783,0.585372956,0.07421875,0.487878788,0.413660038,0.152125388,0.151093439,1,0.848906561,0.151093439,1,0.992172211,0.007827789,0.992172211
0.1,46,train,DRO,(None),n/a,n/a,0.831678252,0.66089613,0.994186047,0.387263894,0.99389002,0.677325581,0.316564439,0.681489468,0.511201629,0.148255814,0.362945815,0.290014361,1,0.314814815,0.685185185,0.314814815,0.987654321,1,0.012345679,0.987654321
0.1,47,train,DRO,(None),n/a,n/a,0.975173784,0.952138493,0.997093023,0.072396952,0.997169811,0.950733753,0.046436059,0.953432145,0.5,0.427672956,0.072327044,0.855345912,1,0.896703297,0.103296703,0.896703297,0.994371482,1,0.005628518,0.994371482
0.1,48,train,DRO,(None),n/a,n/a,0.924528302,0.849287169,0.996124031,0.140937509,0.995850622,0.859047619,0.136803003,0.862626984,0.488589212,0.34952381,0.139065402,0.715373572,1,0.712621359,0.287378641,0.712621359,0.99195171,1,0.00804829,0.99195171
0.1,49,train,DRO,(None),n/a,n/a,0.93346574,0.869653768,0.994186047,0.151400441,0.993951613,0.874755382,0.119196231,0.880078437,0.503024194,0.353228963,0.149795231,0.702210684,1,0.738241309,0.261758691,0.738241309,0.987975952,1,0.012024048,0.987975952
0.1,50,train,DRO,(None),n/a,n/a,0.930486594,0.862525458,0.995155039,0.15799042,0.99389002,0.870155039,0.123734982,0.875504353,0.50305499,0.346899225,0.156155765,0.689585099,0.997959184,0.727642276,0.270316907,0.729130297,0.989837398,1,0.010162602,0.989837398
0.1,51,train,DRO,(None),n/a,n/a,0.95531281,0.912423625,0.996124031,0.098661926,0.994929006,0.917315175,0.077613831,0.921990584,0.496957404,0.398832685,0.098124719,0.802549035,0.997946612,0.828282828,0.169663784,0.829987114,0.991983968,1,0.008016032,0.991983968
0.1,52,train,DRO,(None),n/a,n/a,0.804369414,0.604887984,0.994186047,0.422594108,0.99408867,0.611611612,0.382477058,0.615248549,0.489655172,0.103103103,0.386552069,0.210562675,1,0.209775967,0.790224033,0.209775967,0.988549618,1,0.011450382,0.988549618
0.1,53,train,DRO,(None),n/a,n/a,0.865441907,0.728105906,0.996124031,0.290043331,0.733199599,0.995083579,0.26188398,0.736822126,0.21664995,0.494591937,0.277941987,0.438037771,0.44813278,0.998,0.54986722,0.449030842,1,0.992263056,0.007736944,0.992263056
0.1,54,train,DRO,(None),n/a,n/a,0.940913605,0.881873727,0.997093023,0.108281656,0.887269193,0.996954315,0.109685121,0.889979792,0.379008746,0.486294416,0.10728567,0.779381243,0.770750988,1,0.229249012,0.770750988,1,0.99410609,0.00589391,0.99410609
0.1,55,train,DRO,(None),n/a,n/a,0.798907646,0.593686354,0.994186047,0.472631667,0.994041708,0.603773585,0.390268123,0.607392607,0.507447865,0.077457795,0.42999007,0.152641879,1,0.163522013,0.836477987,0.163522013,0.988047809,1,0.011952191,0.988047809
0.1,56,train,DRO,(None),n/a,n/a,0.952830189,0.907331976,0.996124031,0.113221951,0.906088751,0.996172249,0.090083498,0.90957036,0.385964912,0.498564593,0.112599681,0.774152271,0.804301075,1,0.195698925,0.804301075,1,0.992424242,0.007575758,0.992424242
0.1,57,train,DRO,(None),n/a,n/a,0.90714995,0.819755601,0.990310078,0.208248969,0.99000999,0.825271471,0.164738519,0.833599135,0.507492507,0.303060217,0.20443229,0.597171806,1,0.634297521,0.365702479,0.634297521,0.980119284,1,0.019880716,0.980119284
0.1,58,train,DRO,(None),n/a,n/a,0.800397219,0.601832994,0.989341085,0.452380987,0.989412897,0.598974359,0.390438538,0.605383618,0.499518768,0.085128205,0.414390563,0.170420434,1,0.175105485,0.824894515,0.175105485,0.979284369,1,0.020715631,0.979284369
0.1,59,train,DRO,(None),n/a,n/a,0.922542205,0.845213849,0.996124031,0.128750643,0.847542628,0.996066863,0.148524235,0.850889292,0.35005015,0.476892822,0.126842672,0.734022687,0.696606786,1,0.303393214,0.696606786,1,0.992537313,0.007462687,0.992537313
0.1,60,train,DRO,(None),n/a,n/a,0.930983118,0.868635438,0.990310078,0.130094086,0.989680083,0.876555024,0.113125059,0.885695327,0.495356037,0.366507177,0.12884886,0.739886364,1,0.748046875,0.251953125,0.748046875,0.97995992,1,0.02004008,0.97995992
0.1,61,train,DRO,(None),n/a,n/a,0.942403178,0.885947047,0.996124031,0.126225072,0.995934959,0.891262136,0.104672823,0.894899941,0.49796748,0.372815534,0.125151946,0.74867446,1,0.774193548,0.225806452,0.774193548,0.991967871,1,0.008032129,0.991967871
0.1,62,train,DRO,(None),n/a,n/a,0.950844091,0.904276986,0.995155039,0.095610476,0.906930693,0.99501992,0.088089227,0.911469886,0.396039604,0.491035857,0.094996253,0.806539072,0.809716599,1,0.190283401,0.809716599,1,0.990310078,0.009689922,0.990310078
0.1,63,train,DRO,(None),n/a,n/a,0.959781529,0.918533605,0.999031008,0.035632773,0.920792079,0.999003984,0.078211905,0.921710117,0.430693069,0.466135458,0.035442389,0.923965473,0.844660194,1,0.155339806,0.844660194,1,0.998137803,0.001862197,0.998137803
0.1,64,train,DRO,(None),n/a,n/a,0.889771599,0.775967413,0.998062016,0.250034411,0.99807877,0.77389517,0.224183601,0.775384862,0.496637848,0.25385406,0.242783789,0.511145215,1,0.528907923,0.471092077,0.528907923,0.996197719,1,0.003802281,0.996197719
0.1,65,train,DRO,(None),n/a,n/a,0.955809335,0.917515275,0.992248062,0.120477454,0.920588235,0.99195171,0.071363475,0.928057511,0.392156863,0.512072435,0.119915572,0.765823029,0.831600832,1,0.168399168,0.831600832,1,0.983772819,0.016227181,0.983772819
0.1,66,train,DRO,(None),n/a,n/a,0.97020854,0.939918534,0.999031008,0.051142484,0.999022483,0.940464178,0.058558305,0.941384397,0.483870968,0.432896065,0.050974903,0.894651867,1,0.879098361,0.120901639,0.879098361,0.998109641,1,0.001890359,0.998109641
0.1,67,train,DRO,(None),n/a,n/a,0.803376365,0.602851324,0.994186047,0.456511946,0.608826479,0.994100295,0.385273816,0.612439693,0.086258776,0.503441495,0.417182718,0.171338233,0.180672269,1,0.819327731,0.180672269,1,0.988258317,0.011741683,0.988258317
0.1,68,train,DRO,(None),n/a,n/a,0.864945382,0.728105906,0.995155039,0.292747731,0.995044599,0.734328358,0.26071624,0.737985372,0.497522299,0.216915423,0.280606876,0.435991358,1,0.449484536,0.550515464,0.449484536,0.990234375,1,0.009765625,0.990234375
0.1,69,train,DRO,(None),n/a,n/a,0.757199603,0.50712831,0.995155039,0.530513013,0.520792079,0.99501992,0.474227841,0.523398646,0.020792079,0.480079681,0.459287602,0.043309642,0.041584158,1,0.958415842,0.041584158,1,0.990512334,0.009487666,0.990512334
0.1,70,train,DRO,(None),n/a,n/a,0.948857994,0.898167006,0.997093023,0.078981379,0.900100908,0.996089932,0.095989023,0.90363418,0.399596367,0.478005865,0.078409498,0.835965406,0.8,0.997946612,0.197946612,0.801646091,1,0.994402985,0.005597015,0.994402985
0.1,71,train,DRO,(None),n/a,n/a,0.972691162,0.947046843,0.997093023,0.082608879,0.997058824,0.947686117,0.049372707,0.950481651,0.503921569,0.421529175,0.082392394,0.836497585,1,0.889596603,0.110403397,0.889596603,0.99410609,1,0.00589391,0.99410609
0.1,72,train,DRO,(None),n/a,n/a,0.951340616,0.905295316,0.995155039,0.11596026,0.994850669,0.910834132,0.084016537,0.915548595,0.503604531,0.388302972,0.115301559,0.771047415,1,0.813253012,0.186746988,0.813253012,0.98973306,1,0.01026694,0.98973306
0.1,73,train,DRO,(None),n/a,n/a,0.951340616,0.903258656,0.997093023,0.126498203,0.904426559,0.997058824,0.092632264,0.907094484,0.378269618,0.503921569,0.125651951,0.750651771,0.798301486,1,0.201698514,0.798301486,1,0.99410609,0.00589391,0.99410609
0.1,74,train,DRO,(None),n/a,n/a,0.912115194,0.821792261,0.998062016,0.185314197,0.99805258,0.822695035,0.175357545,0.824300294,0.490749757,0.309017224,0.181732533,0.629683907,1,0.635416667,0.364583333,0.635416667,0.996190476,1,0.003809524,0.996190476
0.1,75,train,DRO,(None),n/a,n/a,0.901688183,0.800407332,0.998062016,0.178535249,0.807692308,0.997,0.189307692,0.810122676,0.304733728,0.479,0.174266272,0.636187323,0.613095238,0.99790795,0.384812712,0.614380553,1,0.996168582,0.003831418,0.996168582
0.1,76,train,DRO,(None),n/a,n/a,0.962264151,0.929735234,0.993217054,0.03479952,0.934803452,0.991761071,0.056957619,0.942569212,0.440076702,0.47476828,0.034691578,0.926929452,0.870967742,0.997802198,0.126834456,0.872886173,1,0.986434109,0.013565891,0.986434109
0.1,77,train,DRO,(None),n/a,n/a,0.895729891,0.797352342,0.989341085,0.207923508,0.805474096,0.988900101,0.183426005,0.814515132,0.294232649,0.497477296,0.203244647,0.591449402,0.602,1,0.398,0.602,1,0.978388998,0.021611002,0.978388998
0.1,78,train,DRO,(None),n/a,n/a,0.934458788,0.870672098,0.995155039,0.136207457,0.875,0.99498998,0.11998998,0.879405841,0.36023622,0.49498998,0.134753759,0.727764672,0.742393509,1,0.257606491,0.742393509,1,0.990176817,0.009823183,0.990176817
0.1,79,train,DRO,(None),n/a,n/a,0.743296922,0.482688391,0.99127907,0.582128027,0.989701339,0.513902205,0.475799134,0.519249783,0.497425335,0,0.497425335,0,0.997894737,0,0.997894737,0,0.981854839,1,0.018145161,0.981854839
